user_id,date,amount,type,category,subcategory,payment_method,description,balance_after
25,2025-05-04,389199.92,expense,Shopping,PAKAIAN,e-wallet,Pembayaran pakaian,-3878743.69
1,2025-07-25,323271.83,expense,food,minimarket,cash,Pembayaran minimarket,41127217.6
5,2025-10-27,369035.44,expense,Bills,listrik,e-wallet,Pembayaran listrik,22519028.94
29,2025-06-13,22850.19,expense,Food,minimarket,debit,Pembayaran minimarket,8793880.86
40,2025-11-06,143696.14,expense,Shopping,peralatan rumah,e-wallet,Pembayaran peralatan rumah,-36016231.36
24,2025-11-04,66378.86,expense,Food,go-food,CASH,Pembayaran go-food,-25597703.73
47,2025-09-30,164657.79,expense,Entertainment,netflix,e-wallet,Pembayaran netflix,26054537.7
27,2025-04-21,136650.36,expense,Transport,bensin,debit,Pembayaran bensin,-14239178.47
39,2025-06-09,46580.17,expense,Food,,cash,Pembayaran go-food,-2037363.35
19,2025-04-18,54067.14,expense,Transport,bensin,cash,,14740.97
37,2025-04-03,13047417.55,income,,bonus,CASH,Penerimaan bonus,10829713.09
40,2025-09-27,295138.63,expense,Transport,parkir,cash,Pembayaran parkir,-38891582.63
5,2025-04-26,88396.83,expense,Transport,parkir,e-wallet,Pembayaran parkir,3426078.72
37,2025-09-27,168784.56,expense,,warung,debit,Pembayaran warung,4005287.45
48,2025-03-13,626609.76,expense,SHOPPING,elektronik,debit,Pembayaran elektronik,-11707575.0
30,2025-12-29,56048.37,expense,Food,go-food,debit,Pembayaran go-food,-6766462.5
41,2025-08-20,127834.62,expense,Food,restoran,debit,Pembayaran restoran,9214521.85
14,2025-12-11,81081.45,expense,Food,restoran,debit,Pembayaran restoran,11932175.46
1,2025-01-11,55866.17,expense,Transport,servis,debit,Pembayaran servis,899527.55
44,2025-08-12,448431.39,expense,Entertainment,netflix,cash,Pembayaran netflix,-2189682.2
42,2025-01-16,35354.17,expense,Transport,,debit,Pembayaran parkir,2129755.77
46,2025-08-30,457066.5,expense,Entertainment,konser,cash,Pembayaran konser,-45337713.16
43,2025-10-29,354363.94,expense,Bills,asuransi,e-wallet,Pembayaran asuransi,-12414900.09
10,2025-12-11,30485.3,expense,Food,minimarket,debit,Pembayaran minimarket,-13926521.22
6,2025-12-18,38939.03,expense,Food,warung,e-wallet,Pembayaran warung,-1997529.02
15,2025-10-28,29813.37,expense,,tol,cash,Pembayaran tol,-19184262.54
6,2025-02-20,45492.2,expense,Food,warung,e-wallet,Pembayaran warung,-2081546.58
23,2025-03-29,2418859.92,expense,Bills,internet,debit,Pembayaran internet,-12382099.43
30,2025-12-31,101801.19,expense,Food,kopi,cash,,-7123686.0
30,2025-01-04,66215.33,expense,Transport,ojek online,cash,Pembayaran ojek online,3877216.3
18,2025-01-01,54234.55,expense,Shopping,elektronik,e-wallet,Pembayaran elektronik,4157476.82
25,2025-03-06,213383.77,expense,Entertainment,netflix,cash,Pembayaran netflix,3855764.93
37,2025-02-27,483116.13,expense,Bills,,E-WALLET,,-10663898.09
17,2025-09-23,89966.02,expense,Others,lain-lain,e-wallet,Pembayaran lain-lain,-11000432.57
31,2025-05-18,266220.54,expense,Bills,air,cash,Pembayaran air,-11723849.64
10,2025-06-16,143453.88,expense,Bills,internet,debit,,-5906546.43
37,2025-01-12,266199.01,expense,Entertainment,konser,cash,,1401240.37
37,2025-06-07,277876.49,expense,Food,restoran,cash,Pembayaran restoran,12665102.56
13,2025-01-13,258796.6,expense,Entertainment,netflix,cash,Pembayaran netflix,-1819930.27
41,2025-04-08,190536.35,expense,Food,,cash,Pembayaran warung,18253691.06
5,2025-04-11,453142.6,expense,Shopping,hobi,cash,Pembayaran hobi,5669371.27
30,2025-05-29,19970.28,expense,Transport,bensin,debit,Pembayaran bensin,-2841392.84
45,2025-01-08,115327.65,expense,Food,restoran,debit,Pembayaran restoran,9502601.23
1,2025-01-09,268768.67,expense,Food,kopi,e-wallet,Pembayaran kopi,1219870.57
5,2025-06-06,136728.93,expense,Food,warung,cash,Pembayaran warung,17151242.15
42,2025-06-16,55914.08,expense,Transport,servis,cash,Pembayaran servis,-15738994.43
43,2025-07-11,57100.65,expense,Food,warung,debit,Pembayaran warung,-4541577.59
44,2025-07-18,530999.28,expense,Entertainment,netflix,e-wallet,Pembayaran netflix,-7099882.91
28,2025-01-17,175270.48,expense,Entertainment,spotify,e-wallet,Pembayaran spotify,1637569.52
37,2025-07-13,147187.06,expense,Transport,,e-wallet,Pembayaran tol,2875683.8
12,2025-12-12,30353.16,expense,Transport,parkir,e-wallet,Pembayaran parkir,13731720.11
35,2025-06-19,33805.32,expense,Food,go-food,cash,Pembayaran go-food,3611675.53
34,2025-10-16,24723.16,expense,Others,SEDEKAH,debit,Pembayaran sedekah,-10050627.82
42,2025-09-07,617863.54,expense,Shopping,,cash,Pembayaran skincare,-30305812.56
31,2025-10-01,16511.56,expense,Others,sedekah,debit,,-22058367.24
11,2025-12-20,565696.39,expense,,peralatan rumah,debit,Pembayaran peralatan rumah,29048641.25
22,2025-02-15,176738.31,expense,Transport,servis,debit,Pembayaran servis,583285.83
18,2025-01-29,175946.3,expense,Bills,pulsa,cash,Pembayaran pulsa,-781847.06
9,2025-05-13,39645.97,expense,Food,go-food,e-wallet,Pembayaran go-food,-9503465.93
46,2025-07-07,273316.84,expense,Shopping,,e-wallet,Pembayaran hobi,-41041017.5
21,2025-04-10,135149.46,expense,Transport,servis,cash,Pembayaran servis,21134325.39
12,2025-08-20,75171.93,expense,FOOD,warung,debit,Pembayaran warung,7767396.99
48,2025-08-11,178688.8,expense,Food,kopi,cash,Pembayaran kopi,-21690110.93
2,2025-07-18,122152.95,expense,food,minimarket,e-wallet,Pembayaran minimarket,19115102.48
45,2025-03-27,159900.34,expense,bills,asuransi,e-wallet,,9736846.23
36,2025-10-05,17998.25,expense,Transport,bensin,cash,Pembayaran bensin,6790148.92
45,2025-01-20,154672.79,expense,,peralatan rumah,e-wallet,Pembayaran peralatan rumah,8627027.99
50,2025-07-28,131875.88,expense,Transport,tol,cash,Pembayaran tol,-45216343.15
23,2025-08-20,249081.25,expense,Food,minimarket,cash,Pembayaran minimarket,-12841273.25
50,2025-01-15,35844.18,expense,Transport,PARKIR,E-WALLET,Pembayaran parkir,743378.2
8,2025-02-15,63424.84,expense,Transport,bensin,debit,Pembayaran bensin,-3666670.5
18,2025-09-28,200044.53,expense,Food,warung,cash,Pembayaran warung,35340571.18
4,2025-09-06,173845.7,expense,food,kopi,e-wallet,Pembayaran kopi,-18005796.79
7,2025-10-16,44974.88,expense,Food,minimarket,e-wallet,,-488083.42
41,2025-07-10,582095.55,expense,Bills,AIR,e-wallet,Pembayaran air,6759695.14
20,2025-07-04,271344.94,expense,Shopping,skincare,cash,Pembayaran skincare,-16223097.19
32,2025-06-10,190458.9,expense,Shopping,hobi,debit,Pembayaran hobi,-27433576.39
3,2025-07-06,272736.36,expense,Food,warung,cash,Pembayaran warung,1003004.19
35,2025-01-03,117191.41,expense,Shopping,elektronik,e-wallet,Pembayaran elektronik,4028205.13
36,2025-11-12,21522.73,expense,,tol,e-wallet,Pembayaran tol,10614170.18
8,2025-02-28,15702.01,expense,Others,sedekah,cash,Pembayaran sedekah,-6294131.6
20,2025-12-31,65803.9,expense,Others,sedekah,cash,Pembayaran sedekah,-16562206.06
34,2025-11-22,44442.93,expense,Food,restoran,debit,Pembayaran restoran,-2739712.87
12,2025-03-27,114940.08,expense,Food,go-food,e-wallet,,4250488.53
27,2025-06-20,64843.29,expense,Transport,tol,e-wallet,Pembayaran tol,-32893154.97
16,2025-01-16,74408.66,expense,Food,kopi,e-wallet,Pembayaran kopi,-1307358.61
12,2025-10-10,61292.55,expense,Food,minimarket,debit,Pembayaran minimarket,13891557.35
49,2025-02-16,113549.8,expense,Food,minimarket,debit,,8497329.84
30,2025-02-09,8195.87,expense,,sedekah,debit,Pembayaran sedekah,-722814.41
46,2025-04-14,96596.91,expense,Food,minimarket,CASH,Pembayaran minimarket,-14878491.41
15,2025-08-13,230797.98,expense,,konser,e-wallet,Pembayaran konser,-4239455.2
11,2025-07-03,32058.19,expense,Transport,parkir,cash,Pembayaran parkir,25228417.44
31,2025-03-08,82411.66,expense,Transport,parkir,cash,Pembayaran parkir,-6207673.9
23,2025-05-22,46176.5,expense,Transport,servis,e-wallet,Pembayaran servis,-26491175.92
36,2025-03-30,32018.31,expense,Transport,,cash,Pembayaran bensin,-6661837.92
14,2025-05-01,28309.42,expense,Food,minimarket,debit,Pembayaran minimarket,-5165.67
49,2025-04-09,56948.68,expense,Food,,cash,Pembayaran warung,23725943.48
46,2025-01-17,656784.94,expense,Shopping,elektronik,cash,Pembayaran elektronik,-400133.48
4,2025-06-22,234569.1,expense,Transport,servis,debit,Pembayaran servis,-7844124.99
40,2025-08-09,300661.19,expense,Food,restoran,e-wallet,Pembayaran restoran,-38832182.16
13,2025-09-18,208403.54,expense,Shopping,peralatan rumah,debit,Pembayaran peralatan rumah,-7843734.53
6,2025-05-20,24814.76,expense,others,sedekah,debit,Pembayaran sedekah,1152568.94
19,2025-03-27,169567.0,expense,BILLS,internet,cash,Pembayaran internet,1963344.4
50,2025-03-03,167350.91,expense,Food,warung,e-wallet,Pembayaran warung,-3741535.63
33,2025-11-24,24836.08,expense,Food,,debit,Pembayaran kopi,11546973.16
17,2025-08-06,134582.19,expense,Food,,debit,Pembayaran go-food,-8867178.23
50,2025-06-26,30811.7,expense,Transport,ojek online,cash,Pembayaran ojek online,-42307785.54
43,2025-03-22,96704.96,expense,,kopi,cash,Pembayaran kopi,1847797.13
24,2025-07-22,1742738.07,expense,Bills,,e-wallet,Pembayaran pulsa,-9928575.04
28,2025-05-24,4904.18,expense,Others,sedekah,E-WALLET,Pembayaran sedekah,14843964.43
12,2025-04-15,102569.19,expense,,minimarket,cash,Pembayaran minimarket,2508768.11
16,2025-11-09,66097.67,expense,Food,restoran,e-wallet,Pembayaran restoran,13507889.36
3,2025-06-09,269418.98,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop,-4653992.15
24,2025-08-04,1041508.65,expense,Bills,internet,e-wallet,Pembayaran internet,4344575.58
2,2025-02-22,99929.6,expense,food,restoran,debit,Pembayaran restoran,2440709.93
33,2025-11-06,28159.32,expense,Food,minimarket,e-wallet,Pembayaran minimarket,12648536.08
44,2025-09-20,110267.94,expense,Food,go-food,debit,Pembayaran go-food,-6971012.53
37,2025-11-08,360203.39,expense,Shopping,skincare,debit,Pembayaran skincare,-2198905.53
3,2025-05-06,67308.35,expense,Food,minimarket,cash,,-3689445.43
33,2025-05-17,52731.91,expense,Transport,parkir,e-wallet,Pembayaran parkir,-1461723.82
5,2025-12-26,118231.19,expense,Transport,servis,debit,Pembayaran servis,19807328.78
33,2025-11-29,23390.38,expense,Food,kopi,e-wallet,Pembayaran kopi,11165272.37
19,2025-04-21,285451.48,expense,Shopping,elektronik,debit,Pembayaran elektronik,-414850.2
12,2025-12-13,33722.66,expense,food,restoran,debit,Pembayaran restoran,13697997.45
10,2025-05-17,141066.49,expense,Food,minimarket,debit,Pembayaran minimarket,-6056024.2
11,2025-11-06,344276.93,expense,Shopping,pakaian,cash,Pembayaran pakaian,32205431.64
25,2025-05-10,258755.2,expense,Shopping,elektronik,cash,Pembayaran elektronik,-5048366.24
20,2025-10-17,779102.41,expense,Bills,air,debit,Pembayaran air,-18593724.5
18,2025-03-08,640588.06,expense,Bills,,E-WALLET,Pembayaran air,3886181.56
44,2025-11-29,733539.84,expense,,spotify,cash,,-20374957.79
15,2025-12-22,33140.95,expense,Transport,tol,e-wallet,Pembayaran tol,-7992725.07
27,2025-01-27,57392.08,expense,Transport,servis,e-wallet,Pembayaran servis,4508264.69
21,2025-11-13,284983.53,expense,Entertainment,,e-wallet,Pembayaran bioskop,-41988208.47
17,2025-11-12,30058.15,expense,Transport,bensin,debit,Pembayaran bensin,-10263891.45
40,2025-12-18,61096.37,expense,Others,sedekah,cash,Pembayaran sedekah,-47215555.57
8,2025-02-02,114633.04,expense,Transport,parkir,e-wallet,Pembayaran parkir,-1919401.43
16,2025-01-24,16346.44,expense,Transport,ojek online,debit,Pembayaran ojek online,-2387268.44
36,2025-03-23,253309.88,expense,Entertainment,spotify,debit,Pembayaran spotify,-5165539.36
50,2025-11-24,154353.22,expense,FOOD,minimarket,e-wallet,Pembayaran minimarket,-13979199.56
18,2025-12-31,113150.95,expense,Entertainment,NETFLIX,e-wallet,Pembayaran netflix,50307519.34
9,2025-05-23,401844.17,expense,bills,air,e-wallet,Pembayaran air,-10933845.37
38,2025-10-08,80218.29,expense,Food,go-food,cash,Pembayaran go-food,5014602.39
43,2025-12-22,122783.58,expense,Food,go-food,cash,Pembayaran go-food,-16121265.32
27,2025-07-19,351559.39,expense,Entertainment,konser,DEBIT,Pembayaran konser,-29062133.99
47,2025-05-10,192056.13,expense,Entertainment,netflix,debit,Pembayaran netflix,15772562.79
7,2025-01-31,71491.51,expense,,kopi,cash,Pembayaran kopi,-5226421.67
41,2025-09-26,34644.14,expense,Transport,ojek online,debit,Pembayaran ojek online,-2972475.21
31,2025-08-30,7308280.31,income,Salary,,cash,Penerimaan gaji pokok,-17319481.71
12,2025-06-20,40467.33,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,8698975.08
48,2025-09-24,481418.18,expense,Entertainment,GAME TOPUP,debit,Pembayaran game topup,-13102417.15
34,2025-02-25,56919.69,expense,Food,kopi,e-wallet,Pembayaran kopi,-349559.19
2,2025-10-23,167488.19,expense,Food,warung,e-wallet,Pembayaran warung,33430678.28
46,2025-04-16,54101.09,expense,Transport,OJEK ONLINE,debit,Pembayaran ojek online,-16351747.83
13,2025-04-02,87813.26,expense,Entertainment,netflix,cash,Pembayaran netflix,-214709.09
47,2025-01-08,276360.82,expense,,listrik,debit,Pembayaran listrik,5253489.65
10,2025-12-16,207963.76,expense,Entertainment,game topup,cash,Pembayaran game topup,-14407702.03
28,2025-02-03,79853.7,expense,Food,restoran,debit,Pembayaran restoran,14833160.76
4,2025-11-22,55442.19,expense,Food,,e-wallet,Pembayaran minimarket,-38510574.96
32,2025-09-04,212652.27,expense,Food,kopi,CASH,Pembayaran kopi,-39814181.32
7,2025-12-07,248530.43,expense,FOOD,go-food,e-wallet,Pembayaran go-food,21931871.94
30,2025-12-02,218015.97,expense,Shopping,elektronik,cash,Pembayaran elektronik,-2522171.84
45,2025-11-09,68122.3,expense,Transport,,e-wallet,Pembayaran bensin,24400375.51
46,2025-03-08,276734.26,expense,Food,kopi,cash,Pembayaran kopi,-6950645.13
45,2025-03-29,92190.92,expense,Transport,bensin,cash,Pembayaran bensin,9484702.37
47,2025-04-18,88916.03,expense,Food,warung,cash,Pembayaran warung,12567602.57
46,2025-01-22,108676.57,expense,Transport,ojek online,CASH,Pembayaran ojek online,-1701178.7
39,2025-11-02,39974.91,expense,Transport,servis,debit,Pembayaran servis,-12538201.76
47,2025-07-06,60631.9,expense,Transport,bensin,cash,Pembayaran bensin,23218961.86
4,2025-10-18,480928.89,expense,Shopping,elektronik,cash,Pembayaran elektronik,-31379637.12
8,2025-03-09,1004348.3,expense,Bills,pulsa,e-wallet,Pembayaran pulsa,-1511624.1
17,2025-09-17,248133.26,expense,Shopping,skincare,cash,Pembayaran skincare,-9083606.27
37,2025-11-29,223735.75,expense,Food,go-food,e-wallet,Pembayaran go-food,-13029092.1
19,2025-04-13,33162.01,expense,Transport,bensin,e-wallet,Pembayaran bensin,507239.02
21,2025-06-08,83536.57,expense,Others,biaya admin,DEBIT,Pembayaran biaya admin,5496943.66
36,2025-05-28,300898.56,expense,Bills,,debit,Pembayaran listrik,575802.9
46,2025-06-09,799481.01,expense,Shopping,elektronik,debit,Pembayaran elektronik,-28765168.07
35,2025-04-12,26116.26,expense,Food,restoran,debit,Pembayaran restoran,1316598.85
8,2025-09-24,129036.22,expense,Food,restoran,e-wallet,Pembayaran restoran,-2191069.0
39,2025-12-08,267287.39,expense,Shopping,hobi,debit,Pembayaran hobi,-12396014.28
1,2025-08-17,2065829.1,expense,,listrik,debit,Pembayaran listrik,41514669.19
19,2025-08-14,196862.36,expense,Shopping,skincare,e-wallet,Pembayaran skincare,2174747.81
25,2025-05-31,140810.68,expense,Transport,tol,e-wallet,Pembayaran tol,-9662659.31
22,2025-04-01,13186654.51,income,Salary,bonus,CASH,Penerimaan bonus,4082902.23
7,2025-08-28,187057.05,expense,transport,tol,debit,Pembayaran tol,-8762905.07
42,2025-04-14,393714.26,expense,Shopping,pakaian,CASH,Pembayaran pakaian,-11698110.69
9,2025-03-09,43750.13,expense,Transport,ojek online,debit,Pembayaran ojek online,-1601843.91
1,2025-11-05,61250.95,expense,Transport,,cash,Pembayaran ojek online,25523726.97
31,2025-09-12,203488.2,expense,Entertainment,spotify,e-wallet,Pembayaran spotify,-19349103.94
36,2025-10-02,38362.04,expense,,kopi,debit,Pembayaran kopi,6968056.36
43,2025-03-26,63013.92,expense,Food,warung,debit,Pembayaran warung,1047990.76
48,2025-02-22,274097.02,expense,,kopi,debit,Pembayaran kopi,-3350058.31
3,2025-11-14,246258.04,expense,Food,go-food,e-wallet,Pembayaran go-food,-13866695.02
14,2025-02-15,472199.28,expense,Bills,listrik,cash,Pembayaran listrik,3063863.99
40,2025-06-23,1380047.84,expense,Bills,pulsa,cash,Pembayaran pulsa,-24796324.78
45,2025-08-29,44970.44,expense,Transport,TOL,cash,Pembayaran tol,20586520.4
50,2025-12-27,177021.25,expense,Transport,servis,e-wallet,Pembayaran servis,-24010908.05
23,2025-03-11,161133.87,expense,Transport,bensin,cash,Pembayaran bensin,-6105981.73
4,2025-07-18,911166.62,expense,Bills,air,e-wallet,Pembayaran air,-16748793.76
39,2025-01-21,7921.26,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,-536283.82
1,2025-12-20,186458.11,expense,TRANSPORT,tol,e-wallet,Pembayaran tol,36059756.97
46,2025-07-06,73614.27,expense,others,hadiah,e-wallet,Pembayaran hadiah,-40767700.66
25,2025-01-11,53051.89,expense,Food,restoran,e-wallet,Pembayaran restoran,-397308.33
35,2025-12-29,54465.46,expense,Shopping,hobi,e-wallet,Pembayaran hobi,8164024.78
17,2025-07-26,272773.87,expense,Transport,tol,debit,Pembayaran tol,-5834799.11
27,2025-01-24,570267.04,expense,bills,asuransi,e-wallet,Pembayaran asuransi,5805984.2
2,2025-04-29,2008764.43,expense,Bills,listrik,debit,Pembayaran listrik,18481960.04
11,2025-10-11,80019.84,expense,Others,hadiah,debit,Pembayaran hadiah,4507616.45
23,2025-10-16,26389.05,expense,Transport,servis,cash,Pembayaran servis,-4515028.99
22,2025-06-10,175863.46,expense,FOOD,,E-WALLET,Pembayaran restoran,-1186877.27
31,2025-07-22,13853.04,expense,Others,hadiah,debit,Pembayaran hadiah,-17631854.46
22,2025-06-11,199789.03,expense,,warung,cash,Pembayaran warung,-1386666.29
34,2025-03-12,509937.15,expense,Bills,asuransi,debit,Pembayaran asuransi,-2374484.01
20,2025-02-25,548790.46,expense,Bills,listrik,e-wallet,Pembayaran listrik,-2743763.97
3,2025-09-27,808931.05,expense,Entertainment,bioskop,cash,Pembayaran bioskop,-13652172.72
49,2025-05-11,47647.28,expense,Transport,tol,cash,Pembayaran tol,21265772.64
40,2025-07-04,1597259.53,expense,Bills,ASURANSI,cash,Pembayaran asuransi,-28671098.32
46,2025-12-19,68679.77,expense,Others,lain-lain,e-wallet,Pembayaran lain-lain,17659970.46
38,2025-10-21,117744.54,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop,3987008.2
5,2025-02-15,95666.73,expense,,go-food,cash,,-2363036.84
37,2025-10-19,446983.34,expense,shopping,peralatan rumah,debit,Pembayaran peralatan rumah,5212054.82
24,2025-05-22,256570.41,expense,Food,kopi,cash,Pembayaran kopi,-10928723.4
28,2025-02-10,63125.75,expense,Bills,pulsa,e-wallet,Pembayaran pulsa,14130360.98
25,2025-08-17,8952.8,expense,Others,,cash,Pembayaran sedekah,-7797047.71
10,2025-03-02,76461.27,expense,Food,restoran,e-wallet,Pembayaran restoran,-553807.78
13,2025-06-28,642394.79,expense,,elektronik,debit,Pembayaran elektronik,-9366751.21
13,2025-12-03,5452537.28,income,Salary,bonus,cash,Penerimaan bonus,-3815398.82
25,2025-09-25,150804.16,expense,Food,restoran,debit,Pembayaran restoran,-14617156.91
18,2025-01-27,111789.1,expense,Transport,bensin,cash,Pembayaran bensin,-583134.49
21,2025-10-26,548340.11,expense,Entertainment,konser,debit,Pembayaran konser,-37907621.49
16,2025-07-09,68179.56,expense,Food,go-food,e-wallet,Pembayaran go-food,28501820.34
13,2025-01-27,113871.0,expense,Food,warung,e-wallet,Pembayaran warung,-3545888.68
4,2025-12-02,13900348.14,income,,gaji pokok,cash,Penerimaan gaji pokok,-26961051.64
12,2025-02-23,136066.51,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian,-1187870.86
46,2025-05-13,259109.21,expense,Food,minimarket,e-wallet,Pembayaran minimarket,-17169906.39
8,2025-05-12,27299.68,expense,Food,warung,e-wallet,Pembayaran warung,3602344.93
25,2025-01-13,73759.37,expense,Transport,parkir,debit,Pembayaran parkir,-1305318.96
